Area Code,Area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
01023,"Choctaw County, Alabama",171746967,159811844,163441983,156999795,158320509,164126948,172271098,166382754,158635844,153887731,157802175,155043123,165578871,167660879,163411173,158825748,156752507,163240243,189889984,190231864
01025,"Clarke County, Alabama",243104791,233545575,233981854,248946300,246910994,252099511,264027114,285350074,292344332,273753060,279332178,278205265,283997671,298191695,310931960,308439012,308458033,310329453,322720771,330732768
01027,"Clay County, Alabama",108560687,108069653,109793359,108307333,116017252,122760308,136998409,131354381,119618508,107420897,106743702,103268453,103871693,107211413,114009677,122504822,128504999,136829292,146492328,152813330
01029,"Cleburne County, Alabama",72369912,73055617,74988023,74666811,76774349,79570297,79699392,79471454,84693034,78093360,81669682,80744579,79742262,85003814,93969099,94111133,94315046,91541546,93787862,88198012
01031,"Coffee County, Alabama",304287270,290506091,299435222,318099025,347676166,368911901,393491119,412489518,417242365,421856640,430453146,433665785,448423311,458270928,471479799,496093021,507599957,529870519,550362545,580699831
01033,"Colbert County, Alabama",620215406,600123545,612038899,640521123,679424691,704562792,730440906,761399052,804213924,772026739,830071965,856174502,870992305,900226091,952021413,990028961,1009219193,1030438947,1058282175,1092652726
01035,"Conecuh County, Alabama",104151276,101622698,101253588,102517962,105593638,120815673,123242397,117346426,118646819,104076075,101410379,101234105,103089181,110064708,115842615,118809466,118313507,121373186,124572447,127681998
01037,"Coosa County, Alabama",51892330,48378231,46306879,47106640,44760696,48462797,53392077,52411132,50969932,47156401,45398336,44387720,44985808,44077688,45540134,46116739,48265212,50160998,52021182,52255550
01039,"Covington County, Alabama",298978322,304561987,315656231,320481944,335876496,345819698,364362213,379888506,382773455,379358775,389935515,394095682,407919055,407442116,411610145,407498396,417630642,444212298,449925771,451892135
01041,"Crenshaw County, Alabama",68801552,69103195,70045015,65358923,68094380,82331038,97915574,100392307,103809481,99861840,112220475,112657399,114166519,121643300,127895214,133306043,134492247,129744378,135526454,144326474
01043,"Cullman County, Alabama",646629781,658403256,668898619,696752180,730793561,775240561,825681930,860637076,867323262,823409401,832496869,835054977,868532286,908598181,957641771,1014634074,1063303434,1087015583,1113906436,1158146785
01045,"Dale County, Alabama",502899687,527206295,570544412,593713977,607369510,641032111,687049278,734679561,771038666,811622144,857125561,877515863,871063222,840606029,833294973,836741854,883749071,897823036,912765700,933635951
01047,"Dallas County, Alabama",407759872,408820462,422645448,425764297,435509041,446347367,463102690,466218477,465976249,424740005,430826869,435337010,437950296,433457695,441018516,448681302,455642695,458581877,469775120,487624311
01049,"DeKalb County, Alabama",572982296,588040242,617051113,638595811,637347120,637281112,675044097,683218430,692435198,639899748,653104264,614154138,629587439,647100864,687074773,709765039,721086889,760485589,814862236,855637558
01051,"Elmore County, Alabama",318588061,335504289,353626022,392239170,427309838,447541248,492980386,534274930,548730643,533234414,548093933,568953414,594601297,604081253,614822593,644050549,665139957,689691018,699378204,732618969
01053,"Escambia County, Alabama",361424528,351900298,333762272,328897805,340438417,362121991,373608629,394669487,404713864,393962740,414940146,421902783,431146786,430636163,447901049,481210726,483458070,494114095,505214781,523482223
01055,"Etowah County, Alabama",947278360,925329093,952184439,962667721,1013489553,1048068147,1078348388,1112259797,1135006715,1096801126,1119683601,1140973008,1158616506,1164415686,1204185289,1249920111,1279580557,1306244931,1327792322,1342825798
01057,"Fayette County, Alabama",124378800,131456609,120382286,140678579,139386316,152731377,159211474,129499264,122092299,111844203,111638807,110193595,114387643,114501024,121090833,125878270,129163013,132082222,133728620,137898750
01059,"Franklin County, Alabama",246136221,240482364,237678064,242400858,259071308,272388149,289366055,302010020,299668070,285808323,305987087,310116785,312867895,306414520,323403311,342893362,348722704,368301226,395538239,411556820
01061,"Geneva County, Alabama",115665462,108660133,109679695,114498051,120687964,130694651,141716511,152552922,155627752,145963527,142167450,141599712,143254216,141011789,144820168,153625038,156595544,158855505,165878848,172641466
01063,"Greene County, Alabama",46565495,51783734,52311228,53653494,61262297,62346457,66514394,69532075,70603097,69485830,63262580,60840393,62201206,53517088,54280161,55339263,58327464,60051745,61111024,62000251
01065,"Hale County, Alabama",80018232,79357840,80704390,82571349,85123015,89465250,95103614,98414279,97294143,89333454,89303061,90848744,90475071,91067838,92670601,94660522,96213221,97512449,101465908,101183886
01067,"Henry County, Alabama",106500824,108565848,113779686,114594272,117398830,131275549,140950606,140040090,127690957,114813537,109726429,111834150,114786486,115960403,120871119,126870756,132157905,135072239,140108052,148493440
01069,"Houston County, Alabama",1253836456,1281309805,1319974820,1371199924,1470809935,1515488693,1589194027,1671143487,1669932351,1629982725,1655127551,1659081633,1686126191,1724473190,1763378547,1832575431,1884507016,1954378459,2052657589,2143467754
01071,"Jackson County, Alabama",474800220,454478402,450280362,460911374,472341568,486596114,516933227,526015102,525033896,496436425,505940732,516782837,518014474,527620997,544692011,558386285,560819889,558224912,574955032,578162287
01073,"Jefferson County, Alabama",13035345924,13496145088,13896131214,14007010976,14694266672,15344681949,16011375123,16255791361,16503426879,15559271669,15485001989,15860925984,16657306785,16758295085,17233860850,17682720380,17904952121,18700249210,19684546312,20343786742
01075,"Lamar County, Alabama",129287506,126270936,121970595,117664333,114192522,118293142,120344463,118841007,114875977,97771657,98164641,106969994,110607127,115880597,118154613,121702409,126386765,131911192,138466992,142951711
01077,"Lauderdale County, Alabama",720802274,720263697,692092138,698998744,735182841,775600674,827515681,873285086,887637125,885044539,886699795,894848729,903892852,922195146,959396783,968378954,993441759,1021459717,1041517007,1071911278
01079,"Lawrence County, Alabama",227623992,243775020,190459697,201702680,231756815,243054464,257104865,229966307,243118217,234941021,236441772,240689926,244848902,244979574,225872173,153168507,154587126,160442524,171425059,179834948
01081,"Lee County, Alabama",1033719382,1044822909,1100219467,1174926787,1298552919,1369141343,1483604911,1566777572,1610715282,1572882239,1564472768,1631208580,1708973378,1780555326,1882168150,1989729703,2100078708,2250784322,2326138263,2455352849
01083,"Limestone County, Alabama",734096469,717135995,722541764,807465957,814819123,849657670,934000037,944178488,896542578,788836217,809805692,841698109,909449186,896823120,965400634,1020694195,1052571483,1100951899,1192798538,1208318510
01085,"Lowndes County, Alabama",81494371,100965306,79748893,81558627,88393780,97051625,106557271,113064456,110185396,98455451,98464954,102760066,102152829,104659639,100771447,103329887,107051190,107597331,106650068,111157591
01087,"Macon County, Alabama",139915516,146695499,144249316,147858960,161559941,166205317,175075641,180420984,194522134,200896544,190459012,186100233,186716452,198738779,197236510,196266541,198038903,199881727,202457469,205225516
01089,"Madison County, Alabama",5521074556,5792105078,6053566327,6427929306,6747315323,7190786512,7738342971,8249910022,8819702303,9027119946,9277657030,9452536351,9557604792,9755734618,10066610301,10436794254,10798130877,11271962429,11904377440,12819939476
01091,"Marengo County, Alabama",201739616,204138757,209242618,214093805,222584563,233371209,238233972,233190136,233882256,226287557,230566632,228703552,235427943,249983620,263173812,263844722,275624268,277357985,285620103,299878443
01093,"Marion County, Alabama",285208113,257177604,258271407,272882251,296990759,320971789,333284797,323485684,319348716,290374606,286235807,290088432,299791451,296780411,298956542,314230424,324635890,338622515,358818331,365193651
01095,"Marshall County, Alabama",835921959,835848854,841366846,865051290,940985178,966274973,1008099251,1043091415,1069184243,1004207742,1041472263,1033067811,1072159793,1094977567,1111072126,1171143381,1228365231,1281811049,1350422606,1431609443
01097,"Mobile County, Alabama",4843677498,4926784614,4922984379,4980712654,5163900056,5589234475,6156799260,6425356915,6694533750,6519005141,6644370534,6932161729,6943628657,7005038116,7217413021,7476865484,7665234084,7912260702,8133175351,8354150885
01099,"Monroe County, Alabama",274539045,264670458,262826343,269248599,292440765,302073789,296904591,297354299,295877832,253718004,257233782,239555770,237761979,236717129,242586824,245160601,249773291,255307866,263566979,270681847
01101,"Montgomery County, Alabama",3816076160,3893560297,4065253970,4229716859,4421748380,4668429609,5040762529,5221795840,5397774806,5282529636,5283793720,5355662835,5359506790,5408324267,5506837167,5664265882,5874784095,5952771603,6019827067,6248414421
01103,"Morgan County, Alabama",1443777674,1479022053,1438515447,1446228495,1538190167,1584574588,1649197000,1777917069,1804169650,1670220309,1720475144,1770184681,1819935736,1840736008,1916652697,1967987473,2018244769,2067495723,2187945245,2367420278
01105,"Perry County, Alabama",56077044,51148106,51562820,54338751,54783527,54857581,56040722,60183641,63131957,62796331,64445062,66414209,65344679,60742605,59529034,61784012,63166848,64676165,66540026,68238230
01107,"Pickens County, Alabama",99004379,98809416,99093178,101206461,105534434,111349089,112166583,114824493,115870697,112393372,116720683,114543874,113300772,113918554,132035422,133393744,140143591,143124617,147524602,149527861
01109,"Pike County, Alabama",275158184,274346001,284419433,306226721,350417447,366139604,389173352,427679302,449889094,442661183,465643920,476518498,470621321,469399028,506076850,538099173,555247236,567816049,567703976,586932827
01111,"Randolph County, Alabama",121765286,122277550,123408621,126592575,137504979,139621921,146797760,149693130,156907212,133981823,134360964,129144148,129106183,134645502,142337524,150146869,150459603,156919368,162032086,162950826
01113,"Russell County, Alabama",342738357,354879753,328952838,337262999,354044051,362649532,378387839,394548996,405440732,394991241,414701264,420092540,431329531,453375831,461343223,479470169,494443040,513012122,530552176,551309193
01115,"St. Clair County, Alabama",319153204,326673212,335516889,357302803,385096371,409470661,456517736,506017149,526660725,483820027,506371599,525899343,566174627,592626021,622485872,659778947,697284271,728281614,749856886,792475972
01117,"Shelby County, Alabama",1473761662,1520454995,1610968791,1903614415,2084822791,2311248901,2524130464,3272757315,3252780377,3050255542,3012343122,3136384946,3400650992,3552633412,3771696213,4151122586,4240659417,4398577216,4597142603,4686372827
01119,"Sumter County, Alabama",93076853,91263154,93007165,94810553,97336179,101657970,104470019,109357033,109155645,106458180,103538040,102513508,104819493,107639765,112395509,110686680,113939666,114739800,114345513,115735479
01121,"Talladega County, Alabama",675606573,729364672,816598223,872271098,956954409,1065908306,1088739415,1114210650,1104834945,987351204,1022907136,1028941049,1106731976,1216391848,1268656044,1310047564,1316928536,1323297432,1364068519,1405768783
01123,"Tallapoosa County, Alabama",377606248,379697058,363395916,367599484,339855201,356866366,366673061,374848574,427192815,392934344,385467539,379457441,393419623,402665722,407764018,431391036,444023188,454320900,445656885,472374716
01125,"Tuscaloosa County, Alabama",2221342546,2277753291,2340767427,2410279943,2557486137,2811323597,3043469923,3217022341,3319646681,3181042702,3309789529,3438180644,3566565111,3627879368,3795970836,3927466489,3937610240,4136132179,4319122007,4560866171
01127,"Walker County, Alabama",416535336,423257564,438118830,457717067,479431388,507632542,546537425,559741821,589858701,586149472,575314449,600987775,615743773,628295530,639322789,649045693,641725799,668485772,706407612,725075243
01129,"Washington County, Alabama",179668155,170527516,156710539,160281903,164496440,178690771,179624364,191550641,195191720,180371939,212899894,182134797,187074939,184640959,192503619,198697300,208993147,216526990,225589628,229265989
01131,"Wilcox County, Alabama",110526990,105053531,106093183,108197494,109730449,111125823,113180987,110276153,101522727,102552150,97229736,98542668,99381430,98303308,106985369,110098270,113674130,120815711,124781045,128874728
01133,"Winston County, Alabama",216887745,198964172,200674390,198912134,214178548,232219810,243673657,240828609,232938472,198177978,192959541,199922551,208764292,218694165,229669921,234490606,250462394,271541091,291534885,309487298
02050,"Bethel Census Area, Alaska",152547718,166610882,183504861,195488193,207684463,203126420,210005009,221904728,220053037,238195016,246077724,256577142,259253131,266871688,266491178,283054861,283842964,289515952,304654019,313020893
02060,"Bristol Bay Borough, Alaska",34356267,33886420,34202984,43023477,45643250,47778513,49419817,53657859,52731083,54566077,58040607,58587793,54367747,59921645,60593036,56460463,61572753,60659574,72840902,74187556
02068,"Denali Borough, Alaska",61141575,63565860,63435099,62474324,69621206,73850234,79042403,85612920,85088534,81051380,83016992,83636975,84124679,86697489,96736119,97407380,94594658,99306510,99521437,96299277
02070,"Dillingham Census Area, Alaska",68844980,69106690,70348775,73544564,76622742,77298709,81468032,83801598,84834558,89811451,93689293,99201696,98402368,102817248,108894369,108757680,109339206,115021748,118624766,121120728
02090,"Fairbanks North Star Borough, Alaska",1073250814,1125602580,1167166121,1260007439,1341264725,1437113701,1513218783,1558672798,1630492510,1648524135,1728691908,1781953099,1842984132,1833984661,1863241621,1906124775,1885721609,1862376604,1950164598,2010327375
02100,"Haines Borough, Alaska",26679529,24397061,23334174,23411705,28035803,28945877,29568720,32066533,29896117,31562297,32086823,33074930,32395663,35873836,33773266,35432579,34344737,36538809,41495429,41626854
02122,"Kenai Peninsula Borough, Alaska",577877600,567694122,589549713,585852550,611636613,632836241,654047451,682284533,719599394,737445226,781665136,813648459,860086675,947569555,964496623,981288464,932071624,926257410,960743708,1006800620
02130,"Ketchikan Gateway Borough, Alaska",229166473,224573635,215878374,218066861,228596557,238460458,249854190,266032008,276599514,284834558,290992956,298113001,314357379,316768890,321454126,331511652,332985853,340120430,347453303,357413348
02150,"Kodiak Island Borough, Alaska",164117376,169592279,167482159,169160070,179038198,184686019,193150380,204181539,214330064,219684369,241896961,256825447,268145964,269237423,279769024,289490410,265312160,274201604,271267806,280650259
02164,"Lake and Peninsula Borough, Alaska",18291388,15986230,14594623,15901539,16543338,19026092,22399840,27231166,28458153,25409024,27498457,29240757,29686591,28763465,29165045,31046028,31485282,37712190,40346243,38799618
02170,"Matanuska-Susitna Borough, Alaska",337373095,362352115,403388087,451100563,497441776,539564350,569417868,603457700,651367625,695065185,725603710,749844334,786828833,821209559,895847357,965204100,963369366,958988525,1007526759,1105740183
02180,"Nome Census Area, Alaska",96453598,95333539,104791122,110459893,114328412,117257877,119673027,127131507,140619295,139188592,153727019,159099141,169187641,172419554,176216303,188048659,180127512,188488393,199295188,211219411
02185,"North Slope Borough, Alaska",533899039,643242138,649978835,597532213,604214391,628269842,777445161,940840807,1097271766,1143863591,1173975323,1289274557,1333132953,1382541279,1582314180,1612670880,1350616831,1218235470,1199353975,1328282526
02188,"Northwest Arctic Borough, Alaska",113813821,131149898,119741885,113686960,110919856,120893303,126339026,130299593,137043223,143836718,152743946,158322183,188797384,176158888,181556547,187510141,183424670,190599228,208085561,217368562
02240,"Southeast Fairbanks Census Area, Alaska",48662592,47194237,53489203,68278913,77079131,112945405,124040364,149371756,153852808,154949885,158325171,163574512,150901086,153473067,152477878,168172513,162201252,160930444,169665979,173940212
02261,"Valdez-Cordova Census Area, Alaska",173430474,172243001,180736532,191208542,195198912,195814824,200684838,211643295,218132123,212374043,216199644,221530203,229631564,238383765,243605214,256780376,255923397,270380350,275480718,284339251
02290,"Yukon-Koyukuk Census Area, Alaska",52454456,58087643,61406239,68205487,80864155,74685003,67220979,69550793,69530340,73072628,81653189,91546643,98826423,99207090,87561114,78865728,82712525,77121921,88706605,90071164
04001,"Apache County, Arizona",460111896,480162883,502233115,530794014,557729242,605548950,619179807,659074747,687208857,705883383,703560356,727330682,720874612,706941985,707596129,720382043,726464926,760748586,779326424,812120235
04003,"Cochise County, Arizona",813596761,870827227,940933094,990085469,1082044987,1225551361,1307371396,1392553177,1474880620,1526826060,1538183297,1552015589,1515280903,1474408068,1458494389,1475840758,1469167000,1511138970,1565499141,1618760745
04005,"Coconino County, Arizona",1267244234,1330609336,1401492129,1475687479,1576023705,1737782800,1873676483,2052468348,2083249310,2030530242,2041453248,2088799402,2147010863,2250045819,2345733418,2462847167,2498210067,2623779553,2715130393,2734410891
04007,"Gila County, Arizona",344675130,357050903,351858193,353496496,374569653,409012176,452020726,489135986,514148448,487658046,503940733,531748825,546879262,543501082,584914408,584672735,561598196,599081757,624814291,643319556
04009,"Graham County, Arizona",142411606,143679677,150791013,168692341,179427192,236151418,245957981,285656649,324695294,297836634,307838178,324107259,338598643,322763743,331387489,337597425,340758776,356818157,390108586,416948400
04011,"Greenlee County, Arizona",165499990,0,0,0,145868089,162718236,194169731,226862918,303637946,197557440,192524068,218991610,240164675,339082051,369758757,306509285,276853149,295695225,340123509,365119708
04012,"La Paz County, Arizona",121128664,116473791,121907677,128188069,136655736,147054601,155358916,162924234,158870085,156149260,156250331,157207472,169484407,171452596,177300052,182853053,193339907,202697921,220574336,234271358
04013,"Maricopa County, Arizona",54278164935,55738398895,56179650642,58531579176,62979862526,69358036524,76515315065,80028109961,79070699862,73364173749,72961390716,76373141049,80194296774,82793243514,86662090637,91647160639,95629198640,101355844508,108256719352,116221233564
04015,"Mohave County, Arizona",912569206,1037526486,1122725156,1208570806,1310635048,1476490838,1628896619,1654582928,1611967052,1455485256,1458832103,1481355760,1509632686,1553200943,1606602316,1670307215,1715449940,1825785951,1926317258,2015210055
04017,"Navajo County, Arizona",589866179,627074592,672014761,711192464,732261816,823518581,877295601,933916248,923450937,900072472,874427573,902956853,929745669,942902014,965119687,1003888940,1030563893,1070607869,1047220852,1074873738
04019,"Pima County, Arizona",9588139521,10033021845,10321304129,10760413190,11670937030,12596416164,13647347584,14397541744,14769572979,14033931494,13881996421,14094820113,14538784959,14804022406,15174483435,15442796772,15762468266,16562485473,17404474107,18417914734
04021,"Pinal County, Arizona",943825181,992091481,1057093328,1118329660,1232914834,1499571879,1662099199,1918318624,2075065915,1995563759,1996083709,2043196492,2156945141,2184900906,2225185269,2287523774,2429326785,2504696789,2673977538,2808688874
04023,"Santa Cruz County, Arizona",324845465,345006704,346150499,369574955,372235464,414357970,450248751,490612893,502571676,487612586,502645631,520186445,534147588,558516930,578853901,589391104,583362240,603263321,661956375,661175779
04025,"Yavapai County, Arizona",1138378260,1224411595,1310475641,1395461341,1530936560,1730851215,1939600651,2048189491,2008329736,1838010197,1787782216,1794273205,1876529301,1953594862,2071099637,2183557360,2293037791,2427787412,2584525361,2662220247
04027,"Yuma County, Arizona",1128589715,1237342716,1327800507,1431610225,1596285915,1759860025,1885271127,2012355194,2063471679,1991152718,1997624580,2050135926,2116510195,2137668193,2209810347,2302423763,2379464040,2521530374,2658141277,2765143449
05001,"Arkansas County, Arkansas",233449004,239732712,246242659,259024246,278147167,286240282,297326461,310822030,323544026,314597609,323140065,331276695,342701460,363978024,377129801,383913424,390766304,381374848,399422237,430262660
05003,"Ashley County, Arkansas",294244288,292882476,284650103,279156002,282221300,295313570,295328418,284646184,279981446,282413933,295804998,304089131,289432073,284662236,277346183,281469665,275251195,279294982,291453744,298527598
05005,"Baxter County, Arkansas",322511097,331734358,333161463,338984912,358597530,380216176,408160907,435581306,438987758,424716686,423344379,429090619,444097792,455372901,468538092,474020499,486531735,513028077,528965697,537937738
05007,"Benton County, Arkansas",2246630455,2442867998,2682751513,2860008335,3127946513,3344795450,3577893399,3833262745,4052808159,4074761499,4226792869,4446226496,4785905932,5217084889,5608040166,6004579470,6263331437,6765052044,7099399793,7648813730
05009,"Boone County, Arkansas",338870195,342356813,353444845,359663942,379267500,403284767,431238801,436914969,441063032,434608350,443150628,455570226,466511710,468910828,482937287,485661162,500160657,516907982,548500301,560915419
05011,"Bradley County, Arkansas",86379678,90271765,93534253,98162111,105405646,101512562,104197742,110059402,101139099,117209876,123735130,100037253,100272579,100296605,103581354,118966772,118979941,124203008,133043014,138394826
05013,"Calhoun County, Arkansas",92080770,104864758,109505050,113606920,127466549,133065017,115288360,118895870,122010878,127499399,129722251,128268692,124995575,123051504,127268465,135357163,140844975,152383631,166894097,183078852
05015,"Carroll County, Arkansas",189650311,202729570,204700085,205996459,217390247,220294350,230271330,242610053,253224283,249129061,253597069,261017083,262961899,267377991,285393570,288955980,308669701,323283042,323638239,341524416
05017,"Chicot County, Arkansas",87494528,85955683,82208255,81942667,84269751,85943538,85659763,87328243,89388888,90076648,90304985,93651692,97820041,96228971,98826070,100935579,99248696,99582196,99526800,101392453
05019,"Clark County, Arkansas",218482474,233846809,234413497,237795324,240749471,246790275,255957377,273117198,274722191,271999446,275703949,273045176,283953436,289335601,289892454,295096695,304692339,315506831,327034353,334602987
05021,"Clay County, Arkansas",114905524,111358731,110690656,109496489,110318534,106704983,103409833,100413973,102193853,106058488,108286868,102608649,103231775,103003952,106087031,101800196,95930433,97216531,99717240,99437689
05023,"Cleburne County, Arkansas",134316371,137528158,148329892,149084680,153497139,161191033,168374925,177091351,192899700,183535081,195179471,209853677,214047869,206620119,206998289,206243885,205395439,208860338,209322373,226322995
05025,"Cleveland County, Arkansas",20922444,22140936,22680790,23241354,23504772,25609218,26967585,28330543,24601079,24084349,24951058,26133631,28558451,29627678,29757806,29474235,29502030,30748095,33942516,34624305
05027,"Columbia County, Arkansas",250793405,251637740,253944071,255013389,259567477,269147249,290536257,304701422,306928258,280572036,282821084,297087420,298703709,296878499,313433054,317958526,307505191,313779130,320312416,329122133
05029,"Conway County, Arkansas",161291160,167127765,172164887,173217953,168993907,171325669,184260006,196259445,208361680,211883148,220772710,227157087,229912773,234648971,244381200,248470350,238604693,237451942,249881073,260126393
05031,"Craighead County, Arkansas",989334693,994468408,1030416796,1062794095,1127748941,1172945328,1226602159,1285246948,1354559780,1339097696,1402563567,1480638613,1529584539,1575461022,1648311804,1732617833,1811429014,1914294195,2015778592,2128432168
05033,"Crawford County, Arkansas",408099075,427199762,432862762,447973208,463846739,500606237,533703559,579492156,587392095,557182694,576999424,610120628,617281356,627999640,649012677,648110780,668121418,684924999,703388502,730227525
05035,"Crittenden County, Arkansas",395573362,400937211,399876848,406625520,424813239,443502802,476169449,519010307,526323943,504731043,501405791,501949299,518689612,523335803,545580900,587732874,581625103,591032124,599558163,615972062
05037,"Cross County, Arkansas",128095007,124343754,124519037,125876103,130937980,133044330,133328309,130861748,139011782,143073876,147343285,153103299,155508241,154773711,159978807,161430770,162418350,163536288,163277148,164103146
05039,"Dallas County, Arkansas",77309222,75955376,75057830,74685419,75979303,82410132,85920803,88687707,91110049,91510528,86222881,80392569,81511119,76704565,78852216,82714791,85674024,88637507,87473762,90252935
05041,"Desha County, Arkansas",133242038,132787247,133753871,131240185,130904705,137789565,139303309,136574583,138546507,113162214,113969271,139903362,144832932,145620831,147991992,150285285,151515687,159717434,168131613,172872145
05043,"Drew County, Arkansas",158606278,153974542,151795781,159883774,164413444,164754647,163247643,168435924,173247602,169654912,178929350,183244665,184610232,193759638,199103404,207541990,216592555,226198417,228034986,231005452
05045,"Faulkner County, Arkansas",902290569,934727962,935821240,957408094,1023323305,1093972793,1203023234,1305362596,1355136733,1332605002,1392185458,1488257121,1540793692,1543474264,1559431517,1568525579,1558638363,1582405439,1654414499,1692985575
05047,"Franklin County, Arkansas",91996739,96759517,100563970,103220871,111118461,113997675,119840062,126212638,135435038,135145595,143679388,150030164,152115169,146944243,149629500,159707799,157629140,165788337,171476408,174874523
05049,"Fulton County, Arkansas",33373755,33818804,32488082,35447027,36429414,38727519,40886588,42189675,45918018,45560382,47591831,47795187,51619160,51296434,49867966,50689959,51564513,55289175,60192181,65836191
05051,"Garland County, Arkansas",805063618,847946544,870960960,900935836,941080490,980276896,1028331235,1062982085,1077071274,1060286209,1063562371,1100264643,1140620271,1160104639,1190957663,1232544145,1260420414,1319327578,1355346617,1401687249
05053,"Grant County, Arkansas",88816093,83097762,85229842,89525387,90932121,93898914,97846221,103606943,105562504,101513343,104758322,106652161,116515464,126229012,134245247,139646236,147905372,154230433,165772594,174690291
05055,"Greene County, Arkansas",345574512,338023647,334990578,349695950,375537392,399292267,419046652,424194401,431752526,418957667,437760482,465162058,486061749,498283753,522345453,552368704,548113161,563195398,585544083,603514133
05057,"Hempstead County, Arkansas",206864675,212072852,216346436,217824851,214687319,220540580,223271110,225226953,228003761,246753250,260853185,295551303,298980643,250289492,259782847,254549620,264667984,278093225,286476964,286594881
05059,"Hot Spring County, Arkansas",184032756,183467820,187728791,191549464,210626668,216479319,238613002,240737029,230010127,224822617,238578369,256144809,267715167,260395843,279062943,288207404,292157391,303553294,297222445,305976253
05061,"Howard County, Arkansas",180195054,185218988,179507598,182346930,192643693,198273560,202652102,206935261,207681541,197338044,199851762,198297784,200400135,201951515,213584964,212943010,220385047,229717048,230335661,228575767
05063,"Independence County, Arkansas",384137401,399652538,401040691,407632260,424547131,439197343,453354560,468321160,466775369,456671832,478265452,482852157,480620167,487838084,491601046,524529223,548802871,579216594,614728622,666191500
05065,"Izard County, Arkansas",62761445,60369972,63025991,65572207,67167132,67492564,71379194,72883092,76414739,74499961,77188197,81345715,90233104,90431393,91354156,95948474,99613020,99168385,100538591,100872899
05067,"Jackson County, Arkansas",131023399,133895132,135164786,139335277,149918131,156466266,156454958,160879982,166384750,158787988,160334719,169645828,175162825,177951807,182481551,187201492,186369610,188365348,192097268,194643715
05069,"Jefferson County, Arkansas",925697817,958601576,976899311,1004650013,1060052968,1085461253,1113341497,1124599166,1143365378,1146755345,1163157649,1160686501,1166560084,1103591036,1096022201,1084604472,1102269910,1125625650,1129734035,1143845327
05071,"Johnson County, Arkansas",168021484,175785519,185803826,190823729,202310653,207322410,217027500,237982548,245918770,234195747,238829536,246136794,246459142,245431814,255433427,261278256,271524814,280352786,281317947,281084937
05073,"Lafayette County, Arkansas",40543525,43070898,44961860,42140457,41087280,38445853,37305572,36076407,37140339,35672659,36533495,37454559,37776965,38990015,40197475,40057689,39791590,38490835,36498004,37046442
05075,"Lawrence County, Arkansas",97372181,100968514,102157859,99154901,102415525,102331118,100041270,102532658,103752747,103280193,108074161,111890994,115329924,117167626,122407164,125513679,126974071,129208316,133043643,132198096
05077,"Lee County, Arkansas",56401025,59223651,54138413,51738536,52159838,52920592,54572881,56134589,57592625,60038036,61493054,61815113,63080233,62712578,64857658,65873827,63182593,60343918,65773163,64512687
